payment_id,amount,payment_method,failure_reason,bank,previous_successes,previous_failures,attempt_number,customer_age_days,hour,day_of_week,recovery_action,recovered,recovered_amount
PAY_000274,1822.9,Card,insufficient_balance,SBI,3,1,1,223,23,5,payment_link,1,1822.9
PAY_000275,824.51,NetBanking,gateway_error,HDFC,4,0,1,883,0,1,no_action,1,824.51
PAY_000276,2616.74,Wallet,otp_failure,HDFC,6,2,1,976,1,6,retry_later,1,2616.74
PAY_000277,2120.16,Wallet,otp_failure,ICICI,5,1,2,101,21,5,payment_link,1,2120.16
PAY_000278,1118.59,Card,insufficient_balance,HDFC,6,2,4,712,0,0,retry_later,0,0.0
PAY_000279,1911.88,Wallet,insufficient_balance,ICICI,9,3,1,358,11,1,retry_now,0,0.0
PAY_000280,1328.42,Card,blocked_card,Axis,6,0,3,680,22,4,no_action,0,0.0
PAY_000281,1979.92,NetBanking,insufficient_balance,Kotak,8,1,1,1360,20,1,retry_later,1,1979.92
PAY_000282,3070.83,NetBanking,network_error,Kotak,6,0,3,975,22,6,retry_now,1,3070.83
PAY_000283,6430.54,Wallet,otp_failure,ICICI,6,1,1,216,22,6,change_payment_method,0,0.0
PAY_000284,671.66,UPI,insufficient_balance,ICICI,5,1,3,1236,4,0,payment_link,0,0.0
PAY_000285,9960.94,UPI,gateway_error,ICICI,8,1,1,452,7,3,retry_later,1,9960.94
PAY_000286,379.3,Card,otp_failure,Kotak,5,3,3,757,0,6,retry_later,0,0.0
PAY_000287,1601.3,NetBanking,network_error,ICICI,4,0,4,224,5,3,retry_now,1,1601.3
PAY_000288,2894.75,Card,otp_failure,Kotak,3,2,4,1028,4,5,payment_link,0,0.0
PAY_000289,2263.79,NetBanking,otp_failure,Kotak,5,0,2,598,13,1,retry_now,1,2263.79
PAY_000290,1098.65,Card,insufficient_balance,SBI,10,1,2,1239,23,0,payment_link,1,1098.65
PAY_000291,1530.73,Card,gateway_error,SBI,2,1,4,629,17,4,retry_now,0,0.0
PAY_000292,1218.77,Card,insufficient_balance,Axis,8,1,4,478,9,2,retry_later,0,0.0
PAY_000293,1128.35,Wallet,otp_failure,Axis,11,0,1,890,22,4,change_payment_method,0,0.0
PAY_000294,3567.72,UPI,otp_failure,HDFC,6,3,1,1252,10,5,retry_now,0,0.0
PAY_000295,2405.74,NetBanking,blocked_card,ICICI,4,0,1,1003,20,1,payment_link,0,0.0
PAY_000296,1038.65,Card,blocked_card,Kotak,5,4,4,412,18,3,change_payment_method,0,0.0
PAY_000297,3713.31,UPI,otp_failure,HDFC,3,2,2,847,3,5,retry_now,1,3713.31
PAY_000298,2311.93,Card,insufficient_balance,SBI,6,2,1,400,15,6,retry_later,1,2311.93
PAY_000299,3464.38,Card,blocked_card,Kotak,9,0,1,343,5,0,retry_now,0,0.0
PAY_000300,2992.02,NetBanking,blocked_card,HDFC,5,0,3,474,10,6,payment_link,0,0.0
PAY_000301,931.51,Wallet,gateway_error,SBI,3,1,1,877,2,4,retry_now,0,0.0
PAY_000302,1155.0,Card,otp_failure,Axis,8,2,2,48,15,5,retry_now,1,1155.0
PAY_000303,3287.34,NetBanking,otp_failure,ICICI,7,3,3,1333,13,5,retry_later,1,3287.34
PAY_000304,2946.27,Wallet,gateway_error,ICICI,6,1,2,546,17,3,retry_now,0,0.0
PAY_000305,1778.06,Wallet,gateway_error,HDFC,7,0,4,1103,0,2,retry_now,1,1778.06
PAY_000306,1985.97,UPI,gateway_error,SBI,3,2,3,678,4,1,no_action,0,0.0
PAY_000307,5024.75,UPI,network_error,HDFC,7,2,1,310,9,5,payment_link,1,5024.75
PAY_000308,1126.36,Card,insufficient_balance,SBI,2,1,3,603,3,2,retry_now,0,0.0
PAY_000309,2800.85,UPI,otp_failure,SBI,7,1,1,1122,2,1,change_payment_method,0,0.0
PAY_000310,1538.01,NetBanking,insufficient_balance,ICICI,3,4,4,712,9,5,retry_now,0,0.0
PAY_000311,1519.07,NetBanking,blocked_card,Axis,3,0,1,54,20,1,change_payment_method,0,0.0
PAY_000312,4354.75,UPI,otp_failure,Axis,2,5,3,553,12,3,payment_link,0,0.0
PAY_000313,3499.35,NetBanking,insufficient_balance,Kotak,9,2,1,1239,18,3,payment_link,1,3499.35
PAY_000314,3466.18,NetBanking,gateway_error,SBI,2,0,3,544,9,6,change_payment_method,1,3466.18
PAY_000315,5137.81,Card,insufficient_balance,ICICI,5,3,2,1327,8,0,retry_now,0,0.0
PAY_000316,1838.68,Card,otp_failure,SBI,7,1,3,1163,12,4,no_action,0,0.0
PAY_000317,3119.92,NetBanking,otp_failure,Kotak,5,1,4,1365,2,0,payment_link,1,3119.92
PAY_000318,1410.62,UPI,otp_failure,ICICI,3,1,4,655,23,3,retry_later,1,1410.62
PAY_000319,2343.34,NetBanking,insufficient_balance,SBI,10,1,1,1378,13,4,no_action,0,0.0
PAY_000320,1629.27,Wallet,insufficient_balance,Axis,7,3,3,654,4,0,payment_link,1,1629.27
PAY_000321,1953.93,Wallet,otp_failure,Axis,4,1,3,415,8,3,no_action,0,0.0
PAY_000322,2910.63,Wallet,gateway_error,Kotak,3,0,3,1301,13,1,retry_later,0,0.0
PAY_000323,939.57,Card,insufficient_balance,Axis,3,3,4,755,18,2,change_payment_method,0,0.0
PAY_000324,9642.25,UPI,network_error,SBI,4,0,3,808,16,4,retry_now,0,0.0
PAY_000325,808.5,NetBanking,blocked_card,Kotak,7,1,1,1025,19,1,retry_later,1,808.5
PAY_000326,684.47,UPI,network_error,HDFC,4,1,3,1298,20,5,retry_now,0,0.0
PAY_000327,4566.44,UPI,gateway_error,Kotak,5,2,3,314,13,2,retry_later,1,4566.44
PAY_000328,3406.12,UPI,gateway_error,Axis,8,1,4,350,4,6,retry_later,1,3406.12
PAY_000329,2978.86,Wallet,insufficient_balance,ICICI,8,1,1,1406,2,6,retry_later,0,0.0
PAY_000330,2988.95,NetBanking,gateway_error,Kotak,8,0,1,1019,2,5,no_action,1,2988.95
PAY_000331,1790.41,Card,gateway_error,SBI,9,1,4,1417,9,5,retry_now,0,0.0
PAY_000332,882.0,UPI,otp_failure,Kotak,6,2,2,91,4,0,retry_later,0,0.0
PAY_000333,1921.08,UPI,otp_failure,Axis,3,0,1,992,18,2,payment_link,0,0.0
PAY_000334,1051.81,Wallet,otp_failure,Kotak,8,0,3,671,1,0,change_payment_method,1,1051.81
PAY_000335,3944.57,Wallet,network_error,SBI,8,2,4,537,16,2,retry_later,1,3944.57
PAY_000336,1607.37,NetBanking,gateway_error,SBI,2,1,2,403,13,1,retry_later,1,1607.37
PAY_000337,934.12,Card,gateway_error,Axis,7,1,3,95,7,5,retry_now,0,0.0
PAY_000338,1398.13,Card,gateway_error,SBI,6,4,3,1028,12,6,retry_later,0,0.0
PAY_000339,2515.8,Wallet,network_error,Axis,2,0,2,1169,3,0,retry_later,0,0.0
PAY_000340,1151.73,NetBanking,blocked_card,Kotak,4,1,2,946,13,1,retry_now,0,0.0
PAY_000341,936.57,UPI,gateway_error,Kotak,6,1,4,1457,6,6,retry_later,1,936.57
PAY_000342,2197.22,NetBanking,gateway_error,HDFC,8,3,2,810,22,2,retry_later,1,2197.22
PAY_000343,2199.47,Card,blocked_card,Axis,3,3,3,1129,5,5,retry_later,0,0.0
PAY_000344,1205.25,Wallet,otp_failure,ICICI,7,0,4,689,12,1,retry_later,1,1205.25
PAY_000345,1240.38,UPI,network_error,Axis,4,1,2,623,5,4,retry_now,1,1240.38
PAY_000346,2176.86,UPI,insufficient_balance,Kotak,1,4,2,723,17,3,retry_later,0,0.0
PAY_000347,567.67,Card,gateway_error,Kotak,4,0,4,1236,20,2,retry_now,0,0.0
PAY_000348,586.42,UPI,network_error,SBI,1,4,2,1126,18,5,payment_link,0,0.0
PAY_000349,1017.64,NetBanking,otp_failure,HDFC,5,2,3,774,6,3,retry_later,0,0.0
PAY_000350,1524.23,Card,otp_failure,ICICI,6,3,2,1127,16,6,retry_now,0,0.0
PAY_000351,2318.62,Card,otp_failure,HDFC,11,1,2,411,10,6,retry_now,0,0.0
PAY_000352,5885.72,UPI,blocked_card,Axis,2,2,3,1103,6,2,change_payment_method,0,0.0
PAY_000353,3590.79,Card,gateway_error,Axis,5,1,3,1337,14,4,change_payment_method,0,0.0
PAY_000354,1590.89,Wallet,otp_failure,Kotak,7,0,4,1258,7,3,retry_later,1,1590.89
PAY_000355,1780.74,NetBanking,gateway_error,SBI,5,0,4,622,14,0,retry_now,0,0.0
PAY_000356,810.76,Card,network_error,ICICI,8,1,1,516,11,2,payment_link,1,810.76
PAY_000357,1781.46,Wallet,otp_failure,SBI,1,1,3,1386,10,6,payment_link,0,0.0
PAY_000358,1435.22,UPI,gateway_error,ICICI,6,1,2,1070,6,4,retry_later,1,1435.22
PAY_000359,2340.63,Card,insufficient_balance,HDFC,7,1,4,567,16,3,payment_link,0,0.0
PAY_000360,932.82,Wallet,blocked_card,Kotak,2,2,1,60,3,5,no_action,0,0.0
PAY_000361,2739.35,UPI,network_error,SBI,6,2,1,122,5,4,retry_now,1,2739.35
PAY_000362,6162.21,Wallet,otp_failure,Axis,2,2,3,616,6,6,no_action,0,0.0
PAY_000363,1657.38,UPI,network_error,Kotak,2,1,3,1436,11,5,retry_later,1,1657.38
PAY_000364,2493.32,NetBanking,insufficient_balance,ICICI,6,0,1,1322,3,0,retry_later,1,2493.32
PAY_000365,3140.43,Card,gateway_error,Kotak,5,2,4,871,19,2,payment_link,1,3140.43
PAY_000366,1311.63,NetBanking,network_error,Axis,5,1,1,1463,22,2,retry_later,0,0.0
PAY_000367,2163.05,NetBanking,insufficient_balance,Axis,2,0,3,873,5,4,change_payment_method,0,0.0
PAY_000368,1826.35,Card,insufficient_balance,ICICI,6,1,3,925,0,6,retry_later,0,0.0
PAY_000369,1954.99,NetBanking,network_error,Kotak,4,1,1,565,2,6,retry_now,0,0.0
PAY_000370,974.18,NetBanking,insufficient_balance,SBI,10,2,3,979,21,5,retry_now,0,0.0
PAY_000371,1843.84,Wallet,gateway_error,Kotak,1,1,1,438,12,3,no_action,0,0.0
PAY_000372,2692.97,UPI,network_error,Axis,8,4,3,723,21,3,retry_later,0,0.0
PAY_000373,5772.81,NetBanking,otp_failure,ICICI,5,1,1,1315,2,4,retry_now,1,5772.81
PAY_000374,3894.87,Card,insufficient_balance,HDFC,1,2,3,845,10,2,retry_later,1,3894.87
PAY_000375,10122.8,Wallet,gateway_error,HDFC,1,2,1,1481,16,3,no_action,0,0.0
PAY_000376,978.6,UPI,otp_failure,Kotak,5,1,4,1239,6,2,retry_later,0,0.0
PAY_000377,3633.15,NetBanking,blocked_card,Axis,6,0,2,1324,3,4,payment_link,0,0.0
PAY_000378,2093.67,NetBanking,otp_failure,Kotak,10,1,4,208,12,0,no_action,1,2093.67
PAY_000379,10423.75,Card,insufficient_balance,ICICI,2,2,3,166,19,5,retry_now,1,10423.75
PAY_000380,947.06,NetBanking,network_error,SBI,4,2,1,1296,9,4,no_action,1,947.06
PAY_000381,923.55,Card,otp_failure,HDFC,5,0,2,1276,5,0,no_action,0,0.0
PAY_000382,1119.33,NetBanking,insufficient_balance,Kotak,3,1,3,253,7,6,retry_now,0,0.0
PAY_000383,330.59,NetBanking,blocked_card,Axis,4,5,1,58,11,0,change_payment_method,0,0.0
PAY_000384,1187.25,Card,blocked_card,HDFC,4,3,2,872,0,6,retry_later,0,0.0
PAY_000385,985.05,UPI,insufficient_balance,HDFC,7,2,1,95,16,4,payment_link,1,985.05
PAY_000386,2039.2,Wallet,otp_failure,SBI,4,0,3,498,5,6,retry_later,1,2039.2
PAY_000387,2376.55,Card,otp_failure,Kotak,6,1,4,988,3,3,payment_link,1,2376.55
PAY_000388,8110.68,UPI,otp_failure,SBI,6,2,1,568,4,1,retry_later,1,8110.68
PAY_000389,3867.41,UPI,otp_failure,Axis,4,1,3,239,14,5,change_payment_method,0,0.0
PAY_000390,1139.65,Card,blocked_card,Axis,1,1,2,1096,11,2,payment_link,0,0.0
PAY_000391,881.19,Wallet,gateway_error,Kotak,3,1,1,586,22,5,no_action,1,881.19
PAY_000392,2679.9,Card,network_error,HDFC,3,3,3,780,9,0,retry_now,1,2679.9
PAY_000393,628.8,NetBanking,blocked_card,ICICI,6,4,4,703,17,2,payment_link,0,0.0
PAY_000394,7825.69,NetBanking,otp_failure,SBI,3,3,1,606,11,0,no_action,1,7825.69
PAY_000395,4645.03,UPI,gateway_error,HDFC,6,2,3,806,0,1,retry_now,1,4645.03
PAY_000396,1242.23,NetBanking,blocked_card,Axis,4,1,3,1288,3,2,retry_now,0,0.0
PAY_000397,459.2,Wallet,blocked_card,Axis,2,1,4,970,5,2,retry_later,0,0.0
PAY_000398,5340.62,Card,network_error,HDFC,4,2,1,637,19,0,no_action,0,0.0
PAY_000399,1649.73,Wallet,otp_failure,HDFC,9,2,3,927,19,0,change_payment_method,1,1649.73
PAY_000400,4867.1,UPI,gateway_error,Axis,4,0,3,972,23,4,retry_now,1,4867.1
PAY_000401,504.95,NetBanking,network_error,SBI,5,1,1,679,5,2,retry_now,1,504.95
PAY_000402,1119.35,NetBanking,otp_failure,SBI,7,0,2,1382,12,2,retry_now,1,1119.35
PAY_000403,1815.64,Card,blocked_card,HDFC,2,2,4,719,0,4,retry_now,0,0.0
PAY_000404,1877.29,Wallet,gateway_error,Kotak,7,0,2,943,14,1,retry_later,1,1877.29
PAY_000405,1261.36,Wallet,blocked_card,Axis,3,2,3,874,8,6,retry_later,0,0.0
PAY_000406,2975.83,Card,gateway_error,ICICI,5,2,1,192,2,6,retry_now,1,2975.83
PAY_000407,769.63,NetBanking,blocked_card,Axis,5,2,3,1287,23,6,change_payment_method,0,0.0
PAY_000408,1613.4,UPI,insufficient_balance,SBI,9,5,2,91,19,2,payment_link,1,1613.4
PAY_000409,1990.69,UPI,network_error,SBI,3,2,4,144,3,2,retry_now,0,0.0
PAY_000410,2728.62,Card,gateway_error,ICICI,6,1,3,259,5,4,retry_later,1,2728.62
PAY_000411,3194.84,Card,otp_failure,SBI,5,4,3,195,10,6,payment_link,0,0.0
PAY_000412,735.31,Card,gateway_error,ICICI,6,0,3,1344,16,4,payment_link,1,735.31
PAY_000413,529.91,Wallet,network_error,SBI,4,3,4,505,5,3,change_payment_method,0,0.0
PAY_000414,5024.8,NetBanking,insufficient_balance,ICICI,2,1,4,254,18,2,retry_now,0,0.0
PAY_000415,2358.67,NetBanking,insufficient_balance,Kotak,6,1,3,810,12,0,no_action,0,0.0
PAY_000416,993.48,Card,gateway_error,Axis,4,1,1,646,0,3,retry_later,1,993.48
PAY_000417,6253.66,UPI,insufficient_balance,SBI,6,3,1,370,3,6,retry_later,0,0.0
PAY_000418,1983.34,Wallet,otp_failure,HDFC,7,1,3,795,22,2,retry_now,1,1983.34
PAY_000419,4644.49,Card,otp_failure,ICICI,5,2,4,673,7,6,payment_link,0,0.0
PAY_000420,1908.39,Wallet,blocked_card,ICICI,4,0,3,1465,8,3,change_payment_method,0,0.0
PAY_000421,9401.25,Card,gateway_error,ICICI,4,0,4,295,21,1,retry_later,1,9401.25
PAY_000422,7363.37,Wallet,insufficient_balance,SBI,4,1,1,1293,3,3,payment_link,1,7363.37
PAY_000423,1481.53,UPI,network_error,Axis,9,4,2,1161,11,5,retry_now,1,1481.53
PAY_000424,3933.39,UPI,network_error,HDFC,6,4,4,267,18,5,retry_now,0,0.0
PAY_000425,3029.95,UPI,blocked_card,ICICI,1,2,4,351,20,5,no_action,0,0.0
PAY_000426,5404.06,UPI,otp_failure,ICICI,5,1,2,1119,12,2,retry_later,1,5404.06
PAY_000427,835.53,NetBanking,insufficient_balance,ICICI,5,3,3,1168,13,6,change_payment_method,0,0.0
PAY_000428,3130.17,NetBanking,gateway_error,ICICI,6,1,2,1032,18,6,retry_now,0,0.0
PAY_000429,4216.41,Wallet,gateway_error,HDFC,4,1,3,1314,19,4,change_payment_method,1,4216.41
PAY_000430,442.75,Card,insufficient_balance,ICICI,4,5,3,100,12,1,retry_later,0,0.0
PAY_000431,701.62,NetBanking,network_error,HDFC,4,1,3,530,6,4,retry_now,0,0.0
PAY_000432,353.76,Card,gateway_error,HDFC,6,2,3,80,8,1,payment_link,1,353.76
PAY_000433,1457.5,Wallet,gateway_error,ICICI,5,0,1,1160,2,3,payment_link,1,1457.5
PAY_000434,3210.02,Card,insufficient_balance,Kotak,5,2,2,785,11,0,payment_link,0,0.0
PAY_000435,6014.24,UPI,gateway_error,HDFC,7,4,1,671,19,0,retry_now,1,6014.24
PAY_000436,1918.46,UPI,insufficient_balance,Kotak,3,0,3,340,8,6,payment_link,0,0.0
PAY_000437,6653.46,NetBanking,gateway_error,HDFC,6,0,2,951,22,2,payment_link,1,6653.46
PAY_000438,599.39,Wallet,gateway_error,SBI,8,3,2,1246,17,4,payment_link,1,599.39
PAY_000439,462.8,NetBanking,insufficient_balance,ICICI,6,1,2,572,13,2,payment_link,0,0.0
PAY_000440,1729.46,NetBanking,network_error,SBI,5,3,1,1328,0,5,payment_link,1,1729.46
PAY_000441,2458.37,NetBanking,blocked_card,HDFC,7,1,2,37,13,0,change_payment_method,0,0.0
PAY_000442,1761.36,Wallet,network_error,SBI,5,2,2,979,16,5,retry_later,0,0.0
PAY_000443,345.86,UPI,otp_failure,ICICI,5,3,4,95,11,1,retry_now,0,0.0
PAY_000444,1683.62,UPI,network_error,ICICI,2,1,4,1051,5,4,retry_now,0,0.0
PAY_000445,636.78,NetBanking,otp_failure,HDFC,5,0,4,114,18,5,retry_now,0,0.0
PAY_000446,3089.42,Card,network_error,HDFC,6,4,3,309,12,6,change_payment_method,1,3089.42
PAY_000447,2424.25,UPI,insufficient_balance,Kotak,6,4,2,556,0,4,retry_now,0,0.0
PAY_000448,852.43,UPI,otp_failure,Axis,4,3,1,1309,15,1,payment_link,1,852.43
PAY_000449,1198.6,Wallet,otp_failure,SBI,5,2,1,452,10,1,payment_link,1,1198.6
PAY_000450,774.82,UPI,insufficient_balance,Kotak,6,2,4,1305,6,3,payment_link,0,0.0
PAY_000451,1719.62,UPI,gateway_error,SBI,2,4,3,984,9,1,change_payment_method,0,0.0
PAY_000452,3882.03,NetBanking,network_error,ICICI,6,3,2,1031,15,1,change_payment_method,1,3882.03
PAY_000453,821.74,NetBanking,otp_failure,HDFC,5,2,2,549,17,4,retry_now,1,821.74
PAY_000454,2706.03,Wallet,otp_failure,SBI,4,2,4,1336,1,1,retry_later,0,0.0
PAY_000455,1182.98,Wallet,gateway_error,Axis,2,1,3,1016,14,6,retry_later,1,1182.98
PAY_000456,958.82,Card,gateway_error,ICICI,9,0,2,831,12,1,retry_later,1,958.82
PAY_000457,1659.67,UPI,blocked_card,ICICI,4,3,3,1111,12,3,retry_now,0,0.0
PAY_000458,789.82,NetBanking,insufficient_balance,Kotak,7,1,1,990,10,1,retry_later,1,789.82
PAY_000459,1161.05,NetBanking,network_error,Axis,14,2,4,37,22,5,no_action,1,1161.05
PAY_000460,693.46,UPI,gateway_error,ICICI,7,0,2,741,20,0,change_payment_method,1,693.46
PAY_000461,8706.11,Wallet,network_error,Axis,5,0,3,123,2,5,retry_later,1,8706.11
PAY_000462,1859.78,NetBanking,otp_failure,HDFC,6,4,3,858,12,2,payment_link,0,0.0
PAY_000463,1033.0,Wallet,network_error,Axis,6,0,1,62,4,3,retry_now,0,0.0
PAY_000464,2145.62,NetBanking,gateway_error,Kotak,2,1,3,1142,12,5,retry_now,1,2145.62
PAY_000465,1652.65,NetBanking,blocked_card,Kotak,2,1,2,238,17,6,change_payment_method,0,0.0
PAY_000466,1515.08,Card,insufficient_balance,SBI,9,2,1,391,11,5,payment_link,0,0.0
PAY_000467,2955.23,NetBanking,otp_failure,HDFC,7,1,4,1100,17,6,retry_now,1,2955.23
PAY_000468,3314.31,UPI,gateway_error,HDFC,3,1,3,1323,21,5,retry_now,1,3314.31
PAY_000469,1182.75,UPI,insufficient_balance,Axis,7,0,2,424,0,0,retry_later,1,1182.75
PAY_000470,1140.64,UPI,gateway_error,Kotak,4,3,2,219,6,4,retry_later,1,1140.64
PAY_000471,1450.93,Wallet,insufficient_balance,Kotak,3,1,1,1285,18,4,retry_now,1,1450.93
PAY_000472,286.71,NetBanking,insufficient_balance,Kotak,3,3,4,61,19,2,retry_now,0,0.0
PAY_000473,537.99,Wallet,blocked_card,HDFC,2,0,2,167,14,6,retry_now,1,537.99
PAY_000474,5396.47,Card,network_error,Kotak,3,2,2,1135,8,0,payment_link,1,5396.47
PAY_000475,6741.07,NetBanking,otp_failure,SBI,0,2,1,1024,4,2,retry_now,0,0.0
PAY_000476,1481.44,UPI,otp_failure,ICICI,10,3,3,780,16,5,payment_link,1,1481.44
PAY_000477,2867.64,Card,otp_failure,Kotak,7,0,2,74,0,6,retry_later,1,2867.64
PAY_000478,2319.25,Card,blocked_card,SBI,4,3,1,294,5,5,retry_now,0,0.0
PAY_000479,21228.6,NetBanking,network_error,SBI,8,1,1,1009,20,6,payment_link,1,21228.6
PAY_000480,4427.81,UPI,network_error,ICICI,4,1,1,54,21,2,retry_now,0,0.0
PAY_000481,1632.17,Wallet,network_error,HDFC,6,0,1,1230,4,6,no_action,1,1632.17
PAY_000482,841.82,NetBanking,network_error,Kotak,5,1,1,920,22,3,retry_now,1,841.82
PAY_000483,500.12,UPI,network_error,SBI,3,0,1,1328,9,1,payment_link,1,500.12
PAY_000484,2127.64,Card,otp_failure,SBI,4,2,3,1145,19,4,change_payment_method,1,2127.64
PAY_000485,987.25,NetBanking,network_error,ICICI,3,1,2,813,19,6,no_action,0,0.0
PAY_000486,579.52,Card,blocked_card,SBI,3,4,2,430,15,1,payment_link,0,0.0
PAY_000487,1077.87,UPI,gateway_error,Kotak,2,1,3,1038,22,6,retry_now,0,0.0
PAY_000488,761.1,Wallet,gateway_error,HDFC,2,0,3,1151,17,1,change_payment_method,1,761.1
PAY_000489,6972.39,Wallet,gateway_error,SBI,7,2,4,1091,4,1,payment_link,1,6972.39
PAY_000490,3660.34,Card,blocked_card,HDFC,3,3,1,178,7,4,retry_later,0,0.0
PAY_000491,1796.55,Card,insufficient_balance,SBI,6,2,4,948,2,6,payment_link,1,1796.55
PAY_000492,5907.37,Card,gateway_error,SBI,5,2,4,175,16,1,payment_link,0,0.0
PAY_000493,1923.49,NetBanking,blocked_card,Kotak,3,3,4,1111,22,2,payment_link,0,0.0
PAY_000494,907.75,UPI,gateway_error,HDFC,6,1,2,631,16,6,retry_later,1,907.75
PAY_000495,6115.0,Card,network_error,Axis,5,4,4,1217,1,1,change_payment_method,1,6115.0
PAY_000496,2782.56,Card,blocked_card,Kotak,5,1,3,1079,17,4,retry_later,1,2782.56
PAY_000497,788.56,Card,network_error,HDFC,7,0,2,392,3,2,no_action,0,0.0
PAY_000498,1552.67,Wallet,gateway_error,HDFC,5,4,2,703,21,5,retry_later,0,0.0
PAY_000499,897.4,Card,network_error,HDFC,6,4,2,983,5,5,retry_now,1,897.4
PAY_000500,598.1,UPI,otp_failure,Axis,9,2,4,770,18,2,retry_later,1,598.1
PAY_000501,3793.11,Wallet,otp_failure,Kotak,7,1,1,586,9,0,retry_later,1,3793.11
PAY_000502,8329.29,UPI,insufficient_balance,Axis,6,1,1,772,20,4,retry_now,1,8329.29
PAY_000503,590.6,Wallet,insufficient_balance,SBI,4,2,4,543,9,1,retry_later,0,0.0
PAY_000504,2836.64,Wallet,network_error,ICICI,6,1,1,717,13,4,retry_later,1,2836.64
PAY_000505,1074.37,NetBanking,insufficient_balance,Axis,2,1,4,279,6,1,payment_link,1,1074.37
PAY_000506,1224.51,Wallet,network_error,SBI,6,1,2,782,5,1,payment_link,0,0.0
PAY_000507,1125.62,Wallet,otp_failure,Axis,7,2,3,1078,18,2,payment_link,1,1125.62
PAY_000508,905.79,UPI,otp_failure,HDFC,10,0,2,196,18,3,change_payment_method,1,905.79
PAY_000509,1879.61,UPI,insufficient_balance,ICICI,5,1,2,1473,11,6,retry_now,0,0.0
PAY_000510,930.05,Card,otp_failure,ICICI,4,2,1,767,8,1,no_action,1,930.05
PAY_000511,2244.79,NetBanking,network_error,SBI,7,1,2,1472,1,3,retry_later,1,2244.79
PAY_000512,1736.82,Wallet,blocked_card,Axis,4,1,2,623,7,6,retry_now,0,0.0
PAY_000513,1493.45,NetBanking,insufficient_balance,Axis,5,2,4,57,10,2,retry_later,0,0.0
PAY_000514,874.76,Card,blocked_card,Axis,3,1,3,1163,8,1,payment_link,1,874.76
PAY_000515,1139.77,NetBanking,insufficient_balance,SBI,4,2,2,889,17,1,change_payment_method,1,1139.77
PAY_000516,3308.71,Wallet,gateway_error,Axis,3,1,3,1038,0,3,no_action,1,3308.71
PAY_000517,2699.26,UPI,insufficient_balance,ICICI,1,0,3,250,11,3,retry_later,0,0.0
PAY_000518,827.12,NetBanking,insufficient_balance,ICICI,9,1,3,1472,22,6,retry_now,0,0.0
PAY_000519,1957.58,Wallet,network_error,Kotak,9,2,1,1009,11,2,payment_link,1,1957.58
PAY_000520,3298.13,Card,gateway_error,Axis,7,3,2,1394,16,5,change_payment_method,1,3298.13
PAY_000521,475.55,Wallet,insufficient_balance,Axis,6,2,4,840,5,1,payment_link,0,0.0
PAY_000522,2792.49,NetBanking,gateway_error,ICICI,5,4,2,448,17,2,retry_now,0,0.0
PAY_000523,1064.12,Wallet,gateway_error,ICICI,4,2,2,833,7,3,retry_later,0,0.0
PAY_000524,2854.01,Wallet,insufficient_balance,HDFC,3,1,3,210,14,5,payment_link,0,0.0
PAY_000525,981.8,NetBanking,gateway_error,HDFC,4,1,4,125,4,0,retry_now,0,0.0
PAY_000526,426.71,NetBanking,blocked_card,Kotak,4,2,1,861,17,4,retry_now,0,0.0
PAY_000527,491.75,Card,insufficient_balance,ICICI,5,0,3,669,13,3,retry_later,0,0.0
PAY_000528,1878.95,Wallet,gateway_error,Kotak,6,2,4,1249,16,5,change_payment_method,1,1878.95
PAY_000529,2225.59,UPI,insufficient_balance,Axis,2,2,1,61,16,2,payment_link,1,2225.59
PAY_000530,877.03,NetBanking,gateway_error,Axis,8,2,3,1344,12,4,retry_now,0,0.0
PAY_000531,3013.55,Wallet,network_error,ICICI,6,4,4,1125,3,3,payment_link,1,3013.55
PAY_000532,478.56,UPI,gateway_error,SBI,9,3,4,450,6,0,change_payment_method,1,478.56
PAY_000533,1714.94,UPI,gateway_error,Kotak,3,3,3,1498,12,3,payment_link,1,1714.94
PAY_000534,686.21,Wallet,insufficient_balance,SBI,7,2,1,909,4,1,retry_now,1,686.21
PAY_000535,1073.34,Wallet,network_error,Axis,6,2,3,818,4,1,retry_now,1,1073.34
PAY_000536,1877.92,Wallet,network_error,Kotak,4,2,1,254,18,6,no_action,1,1877.92
PAY_000537,908.39,UPI,otp_failure,Axis,2,1,4,1230,0,5,change_payment_method,0,0.0
PAY_000538,1329.23,Wallet,gateway_error,HDFC,6,1,2,148,18,6,payment_link,1,1329.23
PAY_000539,4044.18,NetBanking,insufficient_balance,ICICI,3,2,4,819,12,1,retry_now,0,0.0
PAY_000540,1139.66,UPI,network_error,HDFC,4,1,4,696,13,1,retry_later,0,0.0
PAY_000541,3528.24,NetBanking,otp_failure,Kotak,5,1,2,1328,22,0,payment_link,0,0.0
PAY_000542,732.33,NetBanking,otp_failure,HDFC,4,2,1,41,19,5,retry_later,1,732.33
PAY_000543,2762.37,Wallet,gateway_error,Kotak,6,3,3,1177,16,4,retry_now,0,0.0
PAY_000544,5728.76,NetBanking,gateway_error,SBI,10,1,4,570,7,2,retry_now,1,5728.76
PAY_000545,250.31,Wallet,insufficient_balance,ICICI,3,0,1,1466,1,3,retry_later,1,250.31
PAY_000546,955.74,UPI,gateway_error,SBI,5,2,1,1486,16,3,payment_link,1,955.74
